date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:51	1611/1611	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521b7c884b%22	https://dotnet.microsoft.com/static/js/theme-toggle.min.js?v=ChHSpdttpnowciI2RgKJb8Nc6serqNprySvB-6L_lSI	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/theme-toggle.min66fc.js	(from https://dotnet.microsoft.com/en-us/)
08:47:52	178818/178818	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521b7e3482%22	https://dotnet.microsoft.com/static/js/general.min.js?v=OXxiOWtD8Q4pCCNVxAm8CwxFRrrNXeVI1n1YXtI2q4Q	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/general.mind0ec.js	(from https://dotnet.microsoft.com/en-us/)
08:47:52	1969/1969	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521b7c89b1%22	https://dotnet.microsoft.com/static/js/cookie-consent.min.js?v=1y_Satr_ojBI7m0VmNXGAlF1n05N0nJ8VjKXL6sPYCs	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/cookie-consent.min89fa.js	(from https://dotnet.microsoft.com/en-us/)
08:47:53	33991/33991	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521a4be5c7%22	https://dotnet.microsoft.com/static/js/main.min.js?v=H6l26ZLNv4mgcKfAn8_6-ULynverSvFm-b5fF66G6EM	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/main.min85d5.js	(from https://dotnet.microsoft.com/en-us/)
08:47:53	52717/52717	---M-Z	200	added ('OK')	application/javascript	etag:0x8DA85F6F74C6D08	https://wcpstatic.microsoft.com/mscc/lib/v2/wcp-consent.js	C:/My%20Web%20Sites/hello/wcpstatic.microsoft.com/mscc/lib/v2/wcp-consent.js	(from https://dotnet.microsoft.com/en-us/)
08:47:53	122995/122995	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2014%20Feb%202024%2019:25:27%20GMT	https://js.monitor.azure.com/scripts/b/ai.2.min.js	C:/My%20Web%20Sites/hello/js.monitor.azure.com/scripts/b/ai.2.min.js	(from https://dotnet.microsoft.com/en-us/)
08:47:53	798/798	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521b7c8d1e%22	https://dotnet.microsoft.com/static/js/cda-tracker.min.js?v=woD9KkUt44X4IMMUdvOqBCkwNhVjAy-k1Yx3NOxd5SQ	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/cda-tracker.mine92b.js	(from https://dotnet.microsoft.com/en-us/)
08:47:54	152/152	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521b7c8e98%22	https://dotnet.microsoft.com/static/js/horizontal-scroll.min.js?v=kATWEc_XX7ajt1KHmY3h48riYCp9aJaeuVBuPA_WtI0	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/horizontal-scroll.mina3a3.js	(from https://dotnet.microsoft.com/en-us/)
08:47:54	2643/2643	---MCZ	200	added ('OK')	text/javascript	etag:%221da6f521b7c8453%22	https://dotnet.microsoft.com/static/js/carousel.min.js?v=91daQQOVH4xpjoI0vjoPNV0iT0G8oqbkUdLeeAna0_M	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/js/carousel.min4307.js	(from https://dotnet.microsoft.com/en-us/)
08:47:54	247612/247612	---MCZ	200	added ('OK')	text/css	etag:%221da6f521a48a63c%22	https://dotnet.microsoft.com/static/css/bootstrap-custom.min.css?v=iKntN-Lft9sfqzMRQ7FdF-BoogLNq04uh3lxej_ZdDk	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/static/css/bootstrap-custom.min8a2c.css	(from https://dotnet.microsoft.com/en-us/learn/dotnet/what-is-dotnet)
08:47:54	204167/204167	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:54%20GMT	https://dotnet.microsoft.com/en-us/platform/tools	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/tools.html	(from https://dotnet.microsoft.com/en-us/learn/dotnet/what-is-dotnet)
08:47:55	205057/205057	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:54%20GMT	https://dotnet.microsoft.com/en-us/platform/open-source	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/open-source.html	(from https://dotnet.microsoft.com/en-us/platform/why-choose-dotnet)
08:47:55	250307/250307	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:54%20GMT	https://dotnet.microsoft.com/en-us/platform/customers/net	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/customers/net.html	(from https://dotnet.microsoft.com/en-us/platform/customers)
08:47:55	218303/218303	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:55%20GMT	https://dotnet.microsoft.com/en-us/platform/customers/aspnet	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/customers/aspnet.html	(from https://dotnet.microsoft.com/en-us/platform/customers)
08:47:56	214084/214084	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:55%20GMT	https://dotnet.microsoft.com/en-us/platform/customers/blazor	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/customers/blazor.html	(from https://dotnet.microsoft.com/en-us/platform/customers)
08:47:56	221002/221002	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:55%20GMT	https://dotnet.microsoft.com/en-us/platform/customers/mlnet	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/customers/mlnet.html	(from https://dotnet.microsoft.com/en-us/platform/customers)
08:47:56	205871/205871	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2001:47:55%20GMT	https://dotnet.microsoft.com/en-us/platform/customers/maui	C:/My%20Web%20Sites/hello/dotnet.microsoft.com/en-us/platform/customers/maui.html	(from https://dotnet.microsoft.com/en-us/platform/customers)
